,0,1
0,0.07211294291056292,0.22313426343207188
1,0.2562969835557956,-0.26236816536806834
2,-0.05356923077077026,0.3277120725985972
3,0.29501579540860823,-0.2793171684792439
4,-0.20406925595607994,0.060980877439029746
5,-0.24671930238260253,0.18353928956259738
6,0.8203054213582072,0.8535533779878061
7,0.2238511116825923,-0.34483538615508075
8,-0.48155858711840127,0.08743017769124603
9,0.18242126046776508,0.1675396200764516
10,-0.23895788615744035,-0.3670389618410995
11,0.05665335710356306,0.08276582605732649
12,0.2642883590351731,0.2667187372368085
13,-0.31596309998360467,-0.015440972252090193
14,0.08958828422360002,-0.38516012547202827
15,0.1528880001518666,-0.01800762593868609
16,0.2260373460651462,0.010494240384578019
17,0.13797804951764442,-0.1420378028699215
18,-0.5297821020487504,-0.04565151560206263
19,-0.08510754253943974,-0.11296198974787494
20,0.25946645735204604,-0.06552804185588815
21,0.3831205273747291,0.6481201694658542
22,0.328387489363098,0.2010321780911936
23,-0.29190220396048533,0.4946581712848465
24,0.46491332117503364,0.1439313267552213
25,0.1668698900271864,0.28986741414058537
26,0.028246633217913052,-0.11634213065438628
27,-0.4477748751763487,0.4270914578121328
28,0.18716501718372303,0.15749056488387897
29,-0.04569670360484966,-0.19008312095043708
30,0.1765473917064186,-0.5908073827864634
31,0.018043556448109413,0.04057131938999755
32,0.10485261962734184,0.2494423513756368
33,-0.2205403821582024,0.3207596661919972
34,-0.5886631115096159,-0.22957532943216513
35,-0.13140766568269255,0.29055614934264545
36,0.42227127593959723,-0.04999750901649767
37,0.15814936943887353,0.33759592802961425
38,-0.0430939100386655,0.3302182556830157
39,-0.030721765053467937,0.2637995033992426
40,-0.006974750534529227,0.29844452939083277
41,-0.04693921062525372,-0.45771838364332873
42,-0.016693665199811504,-0.22954370095871393
43,-0.07667076781627595,0.28737226360617607
44,-0.0627002159834138,0.08666449443537477
45,0.531230943536877,0.4825445811029175
46,0.056807912641548795,-0.37414223844936734
47,0.12875041448974833,-0.6861957577202396
48,-0.21618555565758618,0.26890548606638726
49,0.5165429697585382,-0.19380012873831648
50,0.3425547290197428,0.16202279980488732
51,-0.040400425008877056,-0.03214915318537345
52,0.7695144844059172,0.21860995929068036
53,0.2644966564256203,-0.2748083471423609
54,-0.17610241300874535,-0.056176543869685645
55,0.2670477919719349,0.2699328658885381
56,0.2977388296128573,0.7812464659021015
57,-0.2203520181371044,-0.426856961624053
58,-0.5874684162403357,0.4171427057439724
59,-0.38793254755574946,-0.24103644730570625
60,-0.1974915318566926,0.27556584579833293
61,-0.569703304440843,0.038507695379044186
62,-0.007170926413122583,-0.5510230850104129
63,0.003074784221966767,0.18208832259612492
64,0.1220332202967237,-0.3654685696721754
65,-0.2717488786608433,-0.27772707711343475
66,0.005406102898248324,0.18386195533679142
67,-0.103323533398096,-0.2292781202517306
68,0.025790621559805875,0.2849080637653415
69,-0.16659602035531626,-0.6216465649943319
70,-0.0971480557202741,-0.4462920494675067
71,-0.11489390657821837,0.15556853993705705
72,-0.36304379705372647,0.19714304313719358
73,0.2972210389185869,0.14721753638423643
74,0.39956815526343964,0.15980416348995988
75,1.212832615976663,1.0806847851335322
76,0.36542679100056336,0.19195364357515757
77,0.45387761129743837,0.15825784389616745
78,0.28325897508077946,0.27199378985075984
79,0.1511957504612963,-0.34172576434147545
80,-0.006648674115645446,-0.4363266763248837
81,-0.03833855664381148,0.1876696957888086
82,-0.14164669893754478,0.49739583309475655
83,0.10351089293392995,0.1873764308916902
84,-0.22688820457484307,0.37845459406695214
85,0.5161274908683239,-0.3562201134350224
86,0.13934902262794982,0.3479824845994564
87,-0.2005526529377795,0.18188735674970966
88,0.2796752218543004,-0.2515901238085688
89,-0.1951668970701115,-0.22540208829781833
90,-0.17116689077284647,0.45784740710050104
91,-0.3026025388086835,-0.3266285947276537
92,0.10615632255517164,0.3226813018714719
93,0.3366756765180307,-0.20170364036709346
94,-0.1901558922230798,0.07151273905526649
95,-0.2998322489003585,-0.04432572092110025
96,0.11596376502105134,-0.18156232782002713
97,-0.3617915293001574,-0.46567888365188703
98,-0.05618403202010797,-0.3211482040287565
99,-0.11576507203190724,0.00252696653555804
100,0.174717886937842,0.42450557606413664
101,0.26468573443310883,0.4920030344435545
102,0.2817463459627967,0.3805705489182669
103,0.09602459164169261,-0.3278247639620534
104,-0.11197145913290465,-0.26512078749151935
105,0.476478242227048,0.01993786565198499
106,0.28760853232572303,0.12895231119856235
107,0.079146994745823,0.48485270125293334
108,0.010841162066614967,-0.29837046027385905
109,-0.3003959692682616,0.002188477852725363
110,0.6535506987971396,0.468812824301444
111,-0.08903073840901968,0.6031605819403939
112,0.2269516150585979,0.16396293261157802
113,-0.2113034867681927,0.0020517328286968725
114,0.4555249141330858,-0.09022162144831357
115,-0.4606602528456953,0.4155513621195909
116,0.21220116216071513,0.3452981929628799
117,-0.46454909130355687,0.02270330399861359
118,-0.2401455937832151,-0.11370347275456566
119,0.39209034061838666,-0.08443331411818554
120,-0.029836694251501778,0.2690772009738946
121,0.2300466070440521,-0.2755703855210037
122,0.10147554060859976,0.22761961755094445
123,-0.5287696312364141,-0.06270470846789832
124,0.2204984963246581,0.13009304174272723
125,0.03230459793457707,-0.5117938316675393
126,0.21288847873339511,-0.23621749089018734
127,0.015299275235716382,-0.2233930560366969
128,0.16611117460318078,-0.13534518874920015
129,0.4645185398645881,1.1817768061425904
130,0.0017193261497386006,0.3038752184607338
131,1.4267458264028927,1.3245016079333087
132,-0.009070440189870884,-0.30382955713084375
133,0.3233964920382185,0.20777805485540837
134,-0.291638339861568,-0.5714261454653186
135,0.21865552840329078,0.4003428355818024
136,0.6515310990085226,0.9129756612763926
137,-0.13028537658132763,-0.16209330511200726
138,-0.07127674637621667,0.1099660545182775
139,0.16216058742924253,0.2695606851436769
140,0.43555176608680546,0.7340891304376556
141,0.13112848514771455,-0.15536345462493228
142,0.38517289556399426,-0.0792505602344101
143,0.25802980707891743,0.6853106014869966
144,0.0017874477765268148,-0.21691856791487982
145,-0.25844960657273747,-0.06498781390204883
146,-0.1953287578180251,-0.3188198307106694
147,-0.4559999782727887,0.14290057076360316
148,-0.014100967111705448,-0.2766132141071137
149,0.21649453604227573,0.5267289652896259
150,0.3341457206627802,0.03981730306683888
151,0.31002585525321574,-0.09407768500346864
152,0.030390674700127775,0.6265573678361678
153,0.3326642042127316,-0.06696853746556634
154,-0.3180386762047767,-0.4536045310539457
155,0.06805555753257864,-0.24092624754816266
156,0.10289528467654654,0.10022895530985716
157,-0.4450496985682938,0.07685196004384666
158,-0.2633517191943557,0.025582556190611443
159,0.25033856831042134,0.22764621199100735
160,0.03784974671729674,0.11686184235707675
161,-0.48618282595820755,0.4137450882458735
162,-0.48416071274058636,0.14480517217466024
163,0.4438286664791806,0.06849196394375706
164,0.5025952833689167,0.3202187376186041
165,0.6333516946167018,0.6875359327296959
166,0.24071919039878617,0.34470964507506696
167,-0.10466249122356892,0.10516479693088573
168,0.34779786346120206,0.40530705519363597
169,-0.12174616196501269,0.08934185205997057
170,-0.11565617221632837,0.15685913030883783
171,0.2853359845503935,-0.20063243193197064
172,-0.006716695640469105,-0.28775178574832116
173,0.3654045845527256,-0.3577335008571659
174,-0.3190098072726009,-0.06387300099454465
175,-0.5760948425731673,-0.15933756367083973
176,-0.15752440454515632,-0.009332844082397028
177,-0.18789609557151252,-0.1385286836266917
178,0.25814135694169255,0.18605556024741568
179,0.04649061071898233,0.6057461942694314
180,0.14249731048929565,-0.19781428985735036
181,-0.1250283082650638,0.2911571449026786
182,-0.11949858377533538,-0.5539579696491022
183,-0.10425625950707727,0.2760552434082943
184,-0.22192049505268996,-0.016359297295970313
185,-0.21681944939898498,-0.33665354835337574
186,0.03543559849755184,-0.18766231414670095
187,0.4305552706819199,0.19008272206780402
188,-0.20207041942212103,-0.019657603115222994
189,0.12639141925068414,-0.012674876002264933
190,0.44598895485280426,0.22065630175288684
191,0.0011667243256519386,-0.01810194389353501
192,0.30917168977678655,-0.1587955594458518
193,0.415497051773599,0.42739486578576047
194,-0.09954720557267771,-0.06978553104464989
195,-0.24096697902942255,0.011995870467653805
196,0.3685949644213998,0.021298672088949297
197,-0.3036045619829768,0.33999220038896505
198,0.41648639636764273,0.11929222641404248
199,-0.29654745036741725,-0.17737728167153408
200,-0.38152807724722365,0.14777184635222912
201,-0.39916290154787637,0.055227843072011805
202,0.17332524288701662,-0.3562643850526476
